time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-10-29T00:00:36Z,39.179957,-75.569341,-20.399999999999977,10.0,235.8,0.1875,8,gps,1.2,2.5,2.8,-34.0,,
2016-10-29T00:00:40Z,39.180001,-75.569310,-21.30000000000001,5.0,337.02,1.25,9,gps,1.0,1.8,2.1,-34.0,,
2016-10-29T00:00:41Z,39.180009,-75.569297,-21.600000000000023,10.0,359.79,1.0625,9,gps,1.0,1.8,2.1,-33.9,,
2016-10-29T00:00:42Z,39.180009,-75.569292,-21.80000000000001,5.0,13.28,0.5,9,gps,1.0,1.8,2.1,-34.0,,
2016-10-29T00:00:43Z,39.180009,-75.569288,-21.899999999999977,5.0,22.6,0.3125,9,gps,1.0,1.8,2.1,-33.9,,
2016-10-29T00:00:44Z,39.180011,-75.569286,-22.100000000000023,5.0,31.92,0.25,9,gps,1.0,1.8,2.1,-33.9,,
2016-10-29T00:00:45Z,39.180011,-75.569286,-22.100000000000023,5.0,24.46,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:46Z,39.180011,-75.569286,-22.100000000000023,5.0,19.6,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:47Z,39.180011,-75.569286,-22.100000000000023,5.0,16.3,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:48Z,39.180011,-75.569286,-22.100000000000023,5.0,14.0,0.0,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:49Z,39.180011,-75.569286,-22.100000000000023,5.0,12.35,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:50Z,39.180011,-75.569286,-22.100000000000023,5.0,11.15,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:51Z,39.180011,-75.569286,-22.100000000000023,5.0,10.28,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:52Z,39.180011,-75.569286,-22.100000000000023,5.0,9.64,0.0,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:53Z,39.180011,-75.569286,-22.100000000000023,5.0,9.16,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:54Z,39.180011,-75.569286,-22.100000000000023,5.0,8.8,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:55Z,39.180011,-75.569286,-22.100000000000023,5.0,8.54,0.125,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:56Z,39.180011,-75.569286,-22.100000000000023,5.0,8.34,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:57Z,39.180011,-75.569286,-22.100000000000023,5.0,8.19,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:58Z,39.180011,-75.569286,-22.100000000000023,5.0,8.08,0.0,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:00:59Z,39.180011,-75.569286,-22.100000000000023,5.0,7.99,0.0,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:01:00Z,39.180011,-75.569286,-22.100000000000023,5.0,7.93,0.0625,8,gps,1.2,2.5,2.8,-33.9,,
2016-10-29T00:01:01Z,39.180011,-75.569286,-22.100000000000023,5.0,7.88,0.0625,9,gps,1.0,2.5,2.7,-33.9,,
2016-10-29T00:01:02Z,39.180011,-75.569286,-22.100000000000023,5.0,7.85,0.0,9,gps,1.0,2.5,2.7,-33.9,,
2016-10-29T00:01:03Z,39.180011,-75.569286,-22.100000000000023,5.0,7.82,0.0625,9,gps,1.0,2.5,2.7,-33.9,,
2016-10-29T00:01:04Z,39.180011,-75.569286,-22.100000000000023,5.0,7.8,0.0625,9,gps,1.0,2.5,2.7,-33.9,,
2016-10-29T00:01:05Z,39.180011,-75.569286,-22.100000000000023,5.0,7.78,0.1875,6,gps,2.8,5.8,6.4,-33.9,,
2016-10-29T00:01:06Z,39.180000,-75.569295,-22.30000000000001,5.0,18.39,0.625,6,gps,2.8,5.8,6.4,-33.9,,
2016-10-29T00:01:07Z,39.179993,-75.569294,-22.30000000000001,10.0,18.8,0.4375,6,gps,2.8,5.8,6.4,-34.0,,
2016-10-29T00:01:08Z,39.179996,-75.569289,-22.30000000000001,10.0,19.22,0.4375,6,gps,2.8,5.8,6.4,-33.9,,
2016-10-29T00:01:09Z,39.180000,-75.569283,-22.399999999999977,10.0,27.64,0.5625,6,gps,2.8,5.8,6.5,-34.0,,
2016-10-29T00:01:10Z,39.180007,-75.569277,-22.5,10.0,37.31,0.6875,6,gps,2.4,3.3,4.1,-34.0,,
2016-10-29T00:01:11Z,39.180012,-75.569269,-22.600000000000023,10.0,47.12,0.6875,7,gps,1.4,3.0,3.4,-34.0,,
2016-10-29T00:01:12Z,39.180017,-75.569258,-22.399999999999977,10.0,57.06,0.875,7,gps,1.4,3.0,3.4,-34.0,,
2016-10-29T00:01:13Z,39.180020,-75.569248,-22.30000000000001,10.0,63.38,0.9375,7,gps,1.4,3.0,3.4,-33.9,,
2016-10-29T00:01:14Z,39.180022,-75.569246,-22.30000000000001,10.0,67.32,0.625,6,gps,2.4,3.3,4.1,-34.0,,
2016-10-29T00:01:15Z,39.180015,-75.569257,-22.19999999999999,10.0,71.22,0.3125,7,gps,1.4,3.0,3.4,-33.9,,
2016-10-29T00:01:16Z,39.180013,-75.569267,-22.30000000000001,10.0,71.78,0.0625,7,gps,1.4,3.0,3.4,-33.9,,
2016-10-29T00:01:17Z,39.180013,-75.569268,-22.30000000000001,10.0,72.21,0.0,7,gps,1.4,3.0,3.4,-33.9,,
2016-10-29T00:01:18Z,39.180013,-75.569268,-22.30000000000001,10.0,70.35,0.125,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:19Z,39.180013,-75.569268,-22.30000000000001,10.0,69.04,0.1875,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:20Z,39.180022,-75.569256,-22.399999999999977,10.0,69.29,0.5,7,gps,,,,-33.9,,
2016-10-29T00:01:21Z,39.180027,-75.569250,-22.600000000000023,10.0,70.19,0.5625,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:22Z,39.180027,-75.569253,-22.69999999999999,10.0,70.88,0.125,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:23Z,39.180029,-75.569257,-22.80000000000001,10.0,71.4,0.125,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:24Z,39.180027,-75.569253,-22.80000000000001,10.0,72.63,0.1875,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:25Z,39.180027,-75.569251,-22.80000000000001,10.0,72.63,0.3125,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:26Z,39.180025,-75.569249,-22.899999999999977,10.0,73.87,0.3125,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:27Z,39.180025,-75.569253,-23.0,10.0,73.89,0.0625,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:28Z,39.180026,-75.569258,-23.0,10.0,73.92,0.125,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:29Z,39.180022,-75.569261,-23.100000000000023,10.0,73.96,0.125,8,gps,1.4,2.5,2.9,-34.0,,
2016-10-29T00:01:30Z,39.180021,-75.569259,-23.30000000000001,10.0,74.65,0.1875,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:31Z,39.180021,-75.569259,-23.30000000000001,10.0,74.01,0.125,8,gps,1.4,2.5,2.9,-33.9,,
2016-10-29T00:01:32Z,39.180021,-75.569259,-23.30000000000001,10.0,73.56,0.0625,8,gps,1.0,1.9,2.2,-33.9,,
2016-10-29T00:01:33Z,39.180021,-75.569259,-23.30000000000001,10.0,73.24,0.0,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:34Z,39.180021,-75.569259,-23.30000000000001,10.0,73.0,0.0625,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:35Z,39.180021,-75.569259,-23.30000000000001,10.0,72.83,0.0,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:36Z,39.180021,-75.569259,-23.30000000000001,10.0,72.71,0.0,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:37Z,39.180021,-75.569259,-23.30000000000001,10.0,72.61,0.0,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:38Z,39.180021,-75.569259,-23.30000000000001,10.0,72.54,0.0,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:39Z,39.180021,-75.569259,-23.30000000000001,10.0,72.49,0.0625,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:40Z,39.180021,-75.569259,-23.30000000000001,10.0,72.45,0.125,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:41Z,39.180021,-75.569259,-23.30000000000001,10.0,72.42,0.125,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:42Z,39.180021,-75.569259,-23.30000000000001,10.0,72.4,0.0625,8,gps,1.0,1.9,2.2,-33.9,,
2016-10-29T00:01:43Z,39.180021,-75.569259,-23.30000000000001,10.0,72.39,0.0625,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:44Z,39.180021,-75.569259,-23.30000000000001,10.0,72.37,0.0625,8,gps,1.0,1.9,2.2,-33.9,,
2016-10-29T00:01:45Z,39.180021,-75.569259,-23.30000000000001,10.0,72.36,0.125,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:46Z,39.180052,-75.569248,-24.899999999999977,10.0,62.82,0.5625,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:47Z,39.180085,-75.569239,-26.399999999999977,10.0,56.94,0.625,9,gps,1.0,1.9,2.1,-33.9,,
2016-10-29T00:01:48Z,39.180100,-75.569238,-26.80000000000001,10.0,52.12,0.625,9,gps,1.0,1.9,2.1,-34.0,,
2016-10-29T00:01:49Z,39.180098,-75.569244,-27.0,10.0,51.87,0.125,7,gps,1.4,3.3,3.6,-34.0,,
2016-10-29T00:01:50Z,39.180102,-75.569244,-27.0,10.0,51.55,0.3125,7,gps,1.4,3.3,3.6,-34.0,,
2016-10-29T00:01:51Z,39.180104,-75.569235,-27.100000000000023,10.0,55.69,0.5625,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:52Z,39.180106,-75.569234,-27.100000000000023,10.0,55.77,0.3125,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:53Z,39.180103,-75.569239,-27.0,10.0,55.79,0.125,7,gps,1.4,3.3,3.6,-34.0,,
2016-10-29T00:01:54Z,39.180104,-75.569237,-26.80000000000001,10.0,55.8,0.125,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:55Z,39.180110,-75.569229,-26.600000000000023,10.0,55.85,0.3125,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:56Z,39.180110,-75.569229,-26.600000000000023,10.0,55.85,0.1875,7,gps,1.4,3.3,3.6,-33.9,,
2016-10-29T00:01:57Z,39.180110,-75.569229,-26.600000000000023,10.0,55.81,0.125,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:01:58Z,39.180110,-75.569229,-26.600000000000023,10.0,55.78,0.1875,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:01:59Z,39.180110,-75.569229,-26.600000000000023,10.0,55.76,0.125,6,gps,1.4,2.8,3.2,-33.9,,
2016-10-29T00:02:00Z,39.180110,-75.569229,-26.600000000000023,10.0,55.75,0.125,6,gps,1.4,2.8,3.2,-33.9,,
2016-10-29T00:02:01Z,39.180110,-75.569229,-26.600000000000023,10.0,55.74,0.125,5,gps,1.8,2.5,3.1,-33.9,,
2016-10-29T00:02:02Z,39.180100,-75.569247,-26.19999999999999,10.0,48.19,0.625,6,gps,1.4,2.8,3.2,-33.9,,
2016-10-29T00:02:03Z,39.180101,-75.569274,-26.0,10.0,32.83,1.0,6,gps,1.4,2.8,3.2,-34.0,,
2016-10-29T00:02:04Z,39.180108,-75.569279,-26.0,10.0,25.74,0.875,6,gps,1.4,2.8,3.2,-34.0,,
2016-10-29T00:02:05Z,39.180112,-75.569272,-26.0,10.0,23.01,0.6875,6,gps,1.4,2.8,3.2,-34.0,,
2016-10-29T00:02:06Z,39.180106,-75.569271,-26.100000000000023,10.0,22.39,0.125,7,gps,1.2,2.6,2.9,-33.9,,
2016-10-29T00:02:07Z,39.180101,-75.569266,-26.100000000000023,10.0,21.01,0.25,7,gps,1.2,2.6,2.9,-33.9,,
2016-10-29T00:02:08Z,39.180100,-75.569260,-26.100000000000023,10.0,19.62,0.375,6,gps,1.8,3.4,3.9,-33.9,,
2016-10-29T00:02:09Z,39.180095,-75.569256,-26.0,10.0,18.24,0.3125,7,gps,1.2,2.6,2.9,-34.0,,
2016-10-29T00:02:10Z,39.180094,-75.569269,-26.100000000000023,10.0,18.48,0.125,7,gps,1.2,2.6,2.9,-34.0,,
2016-10-29T00:02:11Z,39.180102,-75.569263,-26.100000000000023,10.0,17.39,0.25,6,gps,1.4,2.1,2.6,-33.9,,
2016-10-29T00:02:12Z,39.180102,-75.569263,-26.100000000000023,10.0,17.39,0.1875,8,gps,1.0,1.6,2.0,-33.9,,
2016-10-29T00:02:13Z,39.180102,-75.569263,-26.100000000000023,10.0,18.58,0.1875,7,gps,1.2,1.7,2.2,-33.9,,
2016-10-29T00:02:14Z,39.180111,-75.569242,-26.100000000000023,10.0,18.58,0.4375,7,gps,1.2,1.7,2.2,-34.0,,
2016-10-29T00:02:15Z,39.180109,-75.569222,-26.0,10.0,17.72,0.1875,7,gps,1.4,1.8,2.4,-34.0,,
2016-10-29T00:02:16Z,39.180116,-75.569211,-26.0,10.0,16.86,0.3125,7,gps,1.4,1.8,2.4,-33.9,,
2016-10-29T00:02:17Z,39.180126,-75.569202,-25.80000000000001,10.0,15.99,0.4375,7,gps,1.4,1.8,2.4,-33.9,,
2016-10-29T00:02:18Z,39.180120,-75.569196,-25.899999999999977,10.0,15.13,0.375,7,gps,1.4,1.8,2.4,-33.9,,
2016-10-29T00:02:19Z,39.180114,-75.569203,-26.0,10.0,15.85,0.125,7,gps,1.4,1.8,2.4,-34.0,,
2016-10-29T00:02:20Z,39.180127,-75.569196,-26.100000000000023,10.0,15.21,0.3125,7,gps,1.4,1.8,2.4,-33.9,,
2016-10-29T00:02:21Z,39.180132,-75.569188,-26.19999999999999,10.0,36.96,0.625,6,gps,1.6,1.9,2.5,-34.0,,
2016-10-29T00:02:22Z,39.180144,-75.569183,-26.399999999999977,10.0,42.6,0.5625,6,gps,1.6,1.9,2.5,-33.9,,
2016-10-29T00:02:23Z,39.180149,-75.569182,-26.600000000000023,10.0,45.37,0.5,6,gps,1.6,1.9,2.5,-33.9,,
2016-10-29T00:02:24Z,39.180144,-75.569188,-26.899999999999977,10.0,45.46,0.0625,6,gps,1.6,1.9,2.5,-34.0,,
2016-10-29T00:02:25Z,39.180125,-75.569192,-26.5,10.0,61.6,0.625,5,gps,1.8,2.6,3.3,-34.0,,
2016-10-29T00:02:26Z,39.180100,-75.569187,-26.19999999999999,10.0,102.0,1.75,5,gps,1.8,2.6,3.3,-33.9,,
2016-10-29T00:02:27Z,39.180075,-75.569187,-25.899999999999977,10.0,125.51,1.9375,5,gps,1.8,2.6,3.3,-33.9,,
2016-10-29T00:02:28Z,39.180051,-75.569183,-25.600000000000023,15.0,133.73,1.0,5,gps,1.8,2.6,3.3,-34.0,,
2016-10-29T00:02:29Z,39.180032,-75.569168,-25.30000000000001,15.0,137.1,1.125,5,gps,1.8,2.6,3.3,-34.0,,
2016-10-29T00:02:30Z,39.180022,-75.569164,-25.399999999999977,15.0,136.23,1.0625,6,gps,1.8,3.4,3.9,-33.9,,
2016-10-29T00:02:31Z,39.180015,-75.569184,-25.30000000000001,10.0,138.47,0.8125,7,gps,1.6,3.4,3.8,-34.0,,
2016-10-29T00:02:32Z,39.180010,-75.569177,-25.30000000000001,10.0,138.43,0.8125,7,gps,1.4,3.3,3.7,-33.9,,
2016-10-29T00:02:33Z,39.180014,-75.569178,-25.19999999999999,10.0,142.78,0.25,6,gps,1.8,3.4,3.9,-33.9,,
2016-10-29T00:02:34Z,39.180010,-75.569189,-25.30000000000001,10.0,147.13,0.4375,6,gps,1.8,3.4,3.9,-33.9,,
2016-10-29T00:02:35Z,39.180002,-75.569202,-25.0,15.0,151.47,0.4375,5,gps,1.8,2.5,3.1,-33.9,,
2016-10-29T00:02:36Z,39.180001,-75.569206,-24.69999999999999,15.0,150.78,0.1875,5,gps,1.8,2.5,3.1,-34.0,,
2016-10-29T00:02:37Z,39.179997,-75.569221,-24.69999999999999,10.0,154.21,0.3125,7,gps,1.4,3.3,3.7,-33.9,,
2016-10-29T00:02:38Z,39.179996,-75.569228,-24.80000000000001,10.0,153.25,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:39Z,39.179996,-75.569228,-24.80000000000001,10.0,150.37,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:40Z,39.179996,-75.569228,-24.80000000000001,10.0,148.41,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:41Z,39.179996,-75.569228,-24.80000000000001,10.0,147.03,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:42Z,39.179996,-75.569228,-24.80000000000001,10.0,146.04,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:43Z,39.179996,-75.569228,-24.80000000000001,10.0,145.33,0.125,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:44Z,39.179996,-75.569228,-24.80000000000001,10.0,144.81,0.1875,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:45Z,39.179985,-75.569244,-24.5,10.0,144.81,0.4375,7,gps,1.4,3.3,3.7,-33.9,,
2016-10-29T00:02:46Z,39.179965,-75.569272,-24.30000000000001,10.0,164.44,0.625,7,gps,1.4,3.3,3.7,-33.9,,
2016-10-29T00:02:47Z,39.179955,-75.569282,-24.19999999999999,10.0,187.97,1.0,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:48Z,39.179958,-75.569287,-24.19999999999999,10.0,195.02,0.5625,7,gps,1.4,3.3,3.7,-33.9,,
2016-10-29T00:02:49Z,39.179952,-75.569291,-24.19999999999999,10.0,200.08,0.625,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:50Z,39.179944,-75.569300,-24.100000000000023,10.0,205.43,0.875,7,gps,1.4,3.3,3.7,-34.0,,
2016-10-29T00:02:51Z,39.179941,-75.569300,-24.100000000000023,10.0,208.71,0.5,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:02:52Z,39.179935,-75.569312,-23.899999999999977,10.0,213.22,0.5,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:02:53Z,39.179936,-75.569317,-23.80000000000001,10.0,217.24,0.375,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:02:54Z,39.179932,-75.569320,-23.600000000000023,10.0,221.26,0.4375,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:02:55Z,39.179930,-75.569327,-23.5,10.0,225.28,0.4375,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:02:56Z,39.179925,-75.569338,-23.30000000000001,10.0,227.06,0.5,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:02:57Z,39.179930,-75.569343,-23.100000000000023,10.0,230.82,0.3125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:02:58Z,39.179930,-75.569347,-23.0,10.0,234.58,0.25,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:02:59Z,39.179927,-75.569351,-22.899999999999977,10.0,238.34,0.3125,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:03:00Z,39.179927,-75.569351,-22.899999999999977,10.0,233.13,0.1875,8,gps,1.0,2.6,2.8,-33.9,,
2016-10-29T00:03:01Z,39.179924,-75.569357,-22.80000000000001,10.0,233.13,0.4375,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:02Z,39.179919,-75.569368,-22.5,10.0,236.02,0.3125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:03Z,39.179918,-75.569371,-22.30000000000001,10.0,234.64,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:04Z,39.179915,-75.569381,-22.19999999999999,10.0,233.82,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:05Z,39.179915,-75.569381,-22.19999999999999,10.0,231.81,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:06Z,39.179915,-75.569381,-22.19999999999999,10.0,230.44,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:07Z,39.179915,-75.569381,-22.19999999999999,10.0,229.47,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:08Z,39.179915,-75.569381,-22.19999999999999,10.0,228.78,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:09Z,39.179915,-75.569381,-22.19999999999999,10.0,228.28,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:10Z,39.179915,-75.569381,-22.19999999999999,10.0,227.91,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:11Z,39.179915,-75.569381,-22.19999999999999,10.0,227.63,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:12Z,39.179915,-75.569381,-22.19999999999999,10.0,227.43,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:13Z,39.179915,-75.569381,-22.19999999999999,10.0,227.28,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:14Z,39.179915,-75.569381,-22.19999999999999,10.0,227.17,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:15Z,39.179915,-75.569381,-22.19999999999999,10.0,227.08,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:16Z,39.179915,-75.569381,-22.19999999999999,10.0,227.02,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:17Z,39.179915,-75.569381,-22.19999999999999,10.0,226.97,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:18Z,39.179915,-75.569381,-22.19999999999999,10.0,226.94,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:19Z,39.179915,-75.569381,-22.19999999999999,10.0,226.91,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:20Z,39.179915,-75.569381,-22.19999999999999,10.0,226.89,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:21Z,39.179915,-75.569381,-22.19999999999999,10.0,226.87,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:22Z,39.179915,-75.569381,-22.19999999999999,10.0,226.87,0.1875,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:23Z,39.179915,-75.569381,-22.19999999999999,10.0,226.87,0.1875,7,gps,1.4,3.1,3.5,-34.0,,
2016-10-29T00:03:24Z,39.179915,-75.569381,-22.19999999999999,10.0,226.86,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:25Z,39.179915,-75.569381,-22.19999999999999,10.0,226.86,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:26Z,39.179915,-75.569381,-22.19999999999999,10.0,226.85,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:27Z,39.179915,-75.569381,-22.19999999999999,10.0,226.85,0.1875,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:28Z,39.179915,-75.569381,-22.19999999999999,10.0,226.85,0.25,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:29Z,39.179915,-75.569381,-22.19999999999999,10.0,226.85,0.1875,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:30Z,39.179915,-75.569381,-22.19999999999999,10.0,226.85,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:31Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:32Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:33Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:34Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:35Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:36Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,7,gps,1.4,3.1,3.5,-34.0,,
2016-10-29T00:03:37Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:38Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:39Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:40Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:41Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:42Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,6,gps,1.4,3.2,3.6,-34.0,,
2016-10-29T00:03:43Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,7,gps,1.2,2.6,2.9,-34.0,,
2016-10-29T00:03:44Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.8,-34.0,,
2016-10-29T00:03:45Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:46Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:47Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.1875,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:48Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.1875,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:49Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:50Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:51Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.125,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:52Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:53Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.9,-34.0,,
2016-10-29T00:03:54Z,39.179915,-75.569381,-22.19999999999999,10.0,226.84,0.0625,8,gps,1.0,2.6,2.9,-34.0,,
